year,field,original_field,keys,is_tt,rank,headline,text,count
2022,Architecture,Architectural History,"tt, assistant_prof, tt, assistant_prof",TRUE,assistant_prof,Ohio State University: Tenure Track Assistant Professor: History of Architecture and the Built Environment,"Ohio State University: Tenure Track Assistant Professor: History of Architecture and the Built Environment
Description: The Department of History of Art at The Ohio State University invites applications for a tenure-track position at the rank of Assistant Professor in the History of Architecture and the Built Environment, with a research focus on race, ethnicity, class, and/or social equity. The temporal and geographic range of the position is open, and we seek a scholar whose research engages the history of how architecture and the built environment have shaped the creation, experience, and enforcement of racialized discourses and systems of power. Potential areas of research include the intersection of architectural projects with nationalism and the state; the use of architectural styles as instruments of ideology; the intersection of architecture and colonialism; the role of architecture in constructing ideas about modernity and history; the history of architecture as a site of resistance; the connections between architecture, public artworks, memorials, and memory; and the role of racialized discourses in architectural theory. We invite applications from scholars whose research encompasses any area of the world, in the modern/contemporary world or in premodernity.
Review begins November 15.
- Zoom interviews scheduled for early January
- Campus visits scheduled for late January/early February

",1
2022,Architecture,Architectural History,"assistant_prof, tt, assistant_prof",TRUE,assistant_prof,University of Chicago: Assistant Professor - Modern and Contemporary Architectural Historian,"University of Chicago: Assistant Professor - Modern and Contemporary Architectural Historian
Assistant Professor - Modern and Contemporary Architectural Historian Position Description The Department of Art History at the University of Chicago invites applications for an appointment at the rank of Assistant Professor (tenure track) with an expected start date of July 1, 2023, or as soon as possible thereafter. The Department seeks applicants with innovative approaches to scholarship in the modern and contemporary history of architecture, urbanism, and/or the built environment, who also exhibit an ambitious research agenda and a commitment to developing pedagogical techniques for teaching at both the undergraduate and graduate levels. Scholars working in any geographic area, with any theoretical or methodological focus, are invited to apply. The position includes a normal teaching load of four courses per year, as well as commensurate advising and service responsibilities.
Deadline: November 7, 2022
12/8: Rejection received (x2)
Campus visits scheduled.

",1
2022,Asian / Asian Diaspora Art,Asian Art,"tt, associate_prof",TRUE,associate_prof,"University of British Columbia, History of South Asian Art, Architecture and Visual Culture","University of British Columbia, History of South Asian Art, Architecture and Visual Culture
The Department of Art History, Visual Art and Theory (AHVA) at the University of British Columbia (UBC), Vancouver, invites applications for a Canada Research Chair (CRC), Tier II specializing in the art history, architectural history, or visual culture of South Asia. This position is expected to be a full-time, tenure-track appointment made at the rank of Assistant or Associate Professor. The anticipated start date of employment is as early as July 1, 2023.
Applicantsâ€™ research interests may include any historical period and any geographic region in South Asia. The candidate will be well versed in the most advanced theoretical and methodological concerns of the field and have competency in the languages their specialization requires.
Applicants must have a PhD in art history or a related discipline. They are expected to provide strong evidence of active and excellent research and to demonstrate a record of teaching excellence at the undergraduate and graduate levels. The successful candidate will be required to teach courses across the historical span of art and architecture of South Asia and will be expected to maintain an active program of research, publication, teaching, graduate supervision and service.
The Canada Research Chairs Program supports outstanding researchers in areas that will further UBCâ€™s strategic research plan. The successful candidate should remain eligible to hold a Tier II CRC following approximately 12-18 months from their proposed UBC appointment start date. All Chair nominations are subject to review and final approval by the CRC Secretariat.
The successful applicant will be an emerging scholar who is active in their field of research and whose profile and research proposal both meets CRC program criteria and demonstrates an excellent fit with institutional strategic goals and the aims of the position.
To meet the criteria of the CRC program, Tier II nominees must:

be excellent emerging researchers who have demonstrated particular research creativity
have demonstrated the potential to achieve international recognition in their fields in the next five to ten years
as chairholders, have the potential to attract, develop and retain excellent trainees, students and future researchers
be proposing an original, innovative research program of high quality

Review of applications will begin on December 12, 2022

",1
2022,Asian / Asian Diaspora Art,Asian Art,"assistant_prof, tt, assistant_prof",TRUE,assistant_prof,"University of California, Santa Cruz: History of Art and Visual Culture: Assistant Professor, Asia-Pacific Visual Cultures","University of California, Santa Cruz: History of Art and Visual Culture: Assistant Professor, Asia-Pacific Visual Cultures
The History of Art and Visual Culture Department (HAVC, havc.ucsc.edu) at the University of California, Santa Cruz (UCSC) invites applications for a tenure-track Assistant Professor of Asia-Pacific Visual Cultures. The position centers on the Asia-Pacific region, defined as the western Pacific Ocean, including Southeast Asia (inclusive of Taiwan and Hong Kong), Oceania (Australia and the Pacific Islands), the Philippines, South Asia, and/or East Asia (China, Japan, and Korea). The HAVC Department seeks a scholar whose historical and/or historically-informed research focuses on visual and/or material cultures of this region. We are interested in a colleague whose research and teaching pursue decolonial approaches to art and visual culture practices and consider these in relation to colonial cultures of racialization that entail incarceration, enslavement, genocide, or forced migration, as well as the suppression of social identities (such as those related to gender, sexuality, genealogy, and class). We also welcome applications from scholars who address the socio-environmental aspects of colonial modernity in the Asia-Pacific region from critical and regionally-specific perspectives. This position addresses these issues by advancing local perspectives and voices in a range of historical contexts. The successful candidate will teach and advise graduate students in the Visual Studies Ph.D. program and major and non-major undergraduate students in the HAVC B.A. program. We also value a colleague who contributes to transforming the culture of higher education institutions through their publicly-engaged research that is deeply embedded in and attentive to the communities that they serve.
Review begins November 15, 2022.
Any word?
- No (x1) geographic area of focus? 
Possible delay because of UC strike? 
1/10 any news here? 
^ Received a Zoom interview invitation--->congrats! this morning? â€”-> Thanks! Yes, earlier in the afternoon here on the East Coast :) 

",1
2022,Asian / Asian Diaspora Art,Asian Art,"assistant_prof, tt, assistant_prof",TRUE,assistant_prof,"University of Hawaii: Assistant Professor, Pacific Art History","University of Hawaii: Assistant Professor, Pacific Art History
This is a full-time, tenure track position in Pacific Art History to begin Fall 2023, pending position clearance and availability of funds. Seeking candidates whose historical and/or historically informed teaching and research will focus on Oceaniaâ€™s visual, performance and material cultures. Especially interested in a colleague who engages an awareness of the evolving discipline, and who is attuned to decolonial/Indigenous approaches to art/visual/material culture practices. The ideal colleague will take an active role in shaping the future of the Art History Areaâ€™s graduate program and its special focus on the arts and cultures of Asia and the Pacific in ways that contribute to UHMâ€™s strategic plan of â€œembracing kuleana to Hawaiians and Hawaiâ€˜i as part of a Pacific context. 
Deadline: January 6, 2023

",1
2022,Asian / Asian Diaspora Art,Asian Art,"tt, assistant_prof, associate_prof, tt, assistant_prof, associate_prof, contract",TRUE,"assistant_prof, associate_prof",University of Hong Kong: Associate Professor With Tenure or Tenure-Track Assistant Professor in Japanese or Korean Art History,"University of Hong Kong: Associate Professor With Tenure or Tenure-Track Assistant Professor in Japanese or Korean Art History
Applications are invited for appointment as Associate Professor with tenure or Tenure-Track Assistant Professor in Japanese or Korean Art History, with preference for candidates with experience in digital humanities, in the School of Humanities (Art History) (Ref.: 517043), to commence on September 1, 2023 or as soon as possible thereafter. Appointment as Assistant Professor will be made on a three-year fixed term basis, with the possibility of renewal and consideration for tenure before the expiry of a second three-year fixed-term contract.
Closes December 31, 2022.

",1
2022,Asian / Asian Diaspora Art,Asian Art,"tt, assistant_prof, tt, assistant_prof",TRUE,assistant_prof,"University of Illinois, Chicago: Assistant Professor (TT) in Asian Diaspora and Visual Cultures (Global Asian Studies)","University of Illinois, Chicago: Assistant Professor (TT) in Asian Diaspora and Visual Cultures (Global Asian Studies)
The Global Asian Studies Program (GLAS) at the University of Illinois, Chicago is seeking candidates for a tenure-track position as an Assistant Professor in Asian Diaspora and Visual Cultures beginning Fall 2023. This hire is part of a Provost Cluster Initiative on â€œThe Racialized Bodyâ€ focusing on the ways that contemporary and historical notions of race, racial ideology, and racial politics are manifested in how â€œthe bodyâ€ is represented, inhabited, and regulated. For the position in Visual Culture, we seek scholars whose research examines how visual technologies and/or artifacts have been central to the production, consumption, and/or regulation of the Asian or Asian American body in the context of nation-building, empire, and diaspora. We welcome candidates with interdisciplinary and comparative projects informed by Cultural Studies, Performance Studies, and/or Art History that focus on the body in or outside of the U.S. context. Areas of research may include any number of visual mediums, ritual/spectacle, or technologies of seeing, including film, television, photography, digital cultures, architecture, painting, sculpture, fashion, dance etc. This is a 100% appointment in GLAS. 
Closes December 15, 2022
Any news here?

",1
2022,Asian / Asian Diaspora Art,Asian Art,"assistant_prof, tt, assistant_prof",TRUE,assistant_prof,University of Richmond: Assistant Professor in Asian Art,"University of Richmond: Assistant Professor in Asian Art
The Department of Art & Art History at the University of Richmond invites applications for a tenure-track position in Asian Art History at the rank of Assistant Professor, beginning August 2023. The successful candidate must demonstrate promise of scholarly distinction and excellence in teaching. The department welcomes any area and period of specialization in the field, but the candidate must be able to teach a survey of Asian Art. We seek candidates who display a knowledge of new methods and approaches to the study of art history, including curatorial practice, transculturalisms, and subalternity. Beyond the survey course, the successful candidate is expected to develop courses from introductory to upper levels that range from ancient to contemporary Asian art, depending on their specialization, and that advance the Art History programâ€™s goal of making its curriculum more inclusive. The ideal candidate will also be able to build connections with our related departmental program in Visual and Media Arts Practice.
Review begins October 15, 2022
Any news yet?
^ Nope
- Zoom interview call received by email 11/22
- Campus visit request by email 12/14

",1
2022,Asian / Asian Diaspora Art,Asian Art,"assistant_prof, tt, assistant_prof",TRUE,assistant_prof,"University of Rochester: Assistant Professor, East or Southeast Asian Visual Culture","University of Rochester: Assistant Professor, East or Southeast Asian Visual Culture
The Department of Art and Art History (www.sas.rochester.edu/aah/) at the University of Rochester invites applications for a tenure-track position at the level of Assistant Professor in any area of East or Southeast Asian Visual Culture. Candidates should be able to teach a range of courses including historical surveys for undergraduate majors and non-majors as well as specialized seminars for upper-level majors and graduate students in our interdisciplinary Visual and Cultural Studies PhD Program. Applicants should have a PhD in Art History or a related field and have defended their dissertation by August 1, 2023. 
Deadline: November 27, 2022
Interview invitation received on Nov 30

",1
2022,Asian / Asian Diaspora Art,Asian Art,"tt, assistant_prof, tt, assistant_prof",TRUE,assistant_prof,"Tenure-track Assistant Professor, University Texas, Austin","Tenure-track Assistant Professor, University Texas, Austin
The Department of Art and Art History seeks applications for a full-time, tenure-track Assistant Professor of Art History. This search â€“ part of the Expanded Approaches to the Arts Initiative in the College of Fine Arts at the University of Texas at Austin â€“ seeks scholars whose research engages with underrepresented archives and repertoires in the arts and whose methodological or theoretical approaches expand traditional geographic and/or temporal articulations of artistic canons and/or traditions. The Expanding Approaches Initiative places high value on inter- and cross-disciplinary thinking, public humanities, and creative practice components of a scholarâ€™s portfolio. The position requires relocation to Austin, TX. 
Applicants are particularly encouraged who have expertise in the art and material culture of areas interconnected by the Indian Ocean, the Silk Routes and other transregional historical trade routes of Asia. We seek candidates who have research and teaching interests that offer new ways of thinking critically about circulation, mobility, trade, and migration involving diverse peoples, technologies and objects in transcultural and transregional contexts, not delimited by Eurocentric axes of global exchange. The University has rich resources to support such work, including world-class library and archival holdings in Asian Studies and Middle Eastern Studies and affiliated academic programs in History, Anthropology, Classics, and other disciplines â€“ a collective scholarly network offering wide-ranging coursework and training in over a dozen languages.
The successful applicant will contribute to the undergraduate and graduate curriculums within one of the largest and most vibrant art and art history programs in the United States, in which scholars pursue their research side-by-side with internationally renowned practicing artists. Tenure-track faculty typically teach two courses per semester as well as making service contributions, advise graduate and undergraduate students, and establish a nationally prominent research profile in their field. 
Scholars from underrepresented groups are strongly encouraged to apply. Those within two years of degree completion and whose work and/or qualifications will significantly advance the goals of diversity, equity, and inclusiveness at the university may be nominated to the interdisciplinary Provost Early Career Fellows program, a university-wide initiative advancing cohort mentorship and academic career development.

Qualifications
Required Qualifications:

Ph.D. in Art History or relevant cognate discipline
Promise of national/international research engagement in an area of Art History that fits within the Explanded Approaches to the Arts Initiative described above with focus on cross-disciplinary approaches
A record of working productively with people of diverse races, ethnicities, nationalities, gender identities, sexual orientations, ages, and abilities
Desired Qualifications

Capacity to respond in pedagogically productive ways to the learning needs of students from diverse backgrounds and other evidence of successful teaching at the college level
Sustained personal engagement with underrepresented communities and an ability to bring this asset to learning, teaching, and scholarship at the college and university level
Likelihood of using the diversity of human experience as an educational resource in teaching and scholarship
Expertise in the art and material culture of areas interconnected by the Indian Ocean, the Silk Routes, and other transregional historical trade routes of Asia
Application Instructions
To apply for the position, please submit the following by February 6, 2023.
1. A letter of application explaining your qualifications for, and interest in, the position, including discussion of your most significant research/creative/professional, teaching, and service activities in cross-disciplinary arts research or practice; your experience advancing equity, diversity, inclusion, and/or social justice in the arts; and a vision for what innovative teaching or other professional activities you hope to offer the College of Fine Arts.
2. Curriculum vitae (CV).
3. Contact information for three references (letters will be requested only for finalists).
Review of applications will begin February 1, 2023, although the position will remain open until filled. For any questions about the position, please contact search committee chair Jeffrey Chipps Smith at [[3.
The University of Texas at Austin is a flagship, tier-one, research institution, located in a city known for its quality of life and active engagement with the arts. Students at the University are admitted from a highly competitive pool of applicants. For further information, please visit us at https://art.utexas.edu. In addition, UT Austin has recently been awarded the Seal of Excelencia for Commitment to Latino Students, as a Hispanic Serving Institution.

Equal Employment Opportunity Statement
The University of Texas at Austin, as an equal opportunity/affirmative action employer, complies with all applicable federal and state laws regarding nondiscrimination and affirmative action. The University is committed to a policy of equal opportunity for all persons and does not discriminate on the basis of race, color, national origin, age, marital status, sex, sexual orientation, gender identity, gender expression, disability, religion, or veteran status in employment, educational programs and activities, and admissions.

",1
2022,Design,Design History,"associate_prof, associate_prof",TRUE,associate_prof,California State University Long Beach: Assistant/Associate Professor of Design,"California State University Long Beach: Assistant/Associate Professor of Design
The Department of Design at California State University Long Beach is currently seeking applicants for the following Assistant/Associate Professor (without Tenure) position with a specialization in design history and theory: 
Application Deadline: Review of applications is set to begin on or about December 15, 2022. Position open until filled (or recruitment canceled).
1/24 - any updates on this?

",1
2022,Early Modern / Renaissance / Eighteenth & Nineteenth Century Art,Early Modern / Renaissance Art,"open_rank, tt, assistant_prof, associate_prof, full_prof, open_rank",TRUE,open_rank,"City University of New York, Hunter College, Open Rank Prof of Early Modern European Art 1400-1700","City University of New York, Hunter College, Open Rank Prof of Early Modern European Art 1400-1700
The Department of Art & Art History seeks a Professor (open rank, tenured or tenure-track) with a proven record of research and publication in any aspect of the art, architecture and material culture of Early Modern Europe, ca.1400-1700. Some preference for candidates with a demonstrated interest in interconnected histories, both within and beyond the boundaries of Europe. Undergraduate and graduate teaching in Renaissance and Baroque art. Experience with exhibitions as a mode of scholarship, and a willingness to teach in conjunction with curatorial initiatives are desirable.
QUALIFICATIONS
For Assistant, Associate, or Full Professor:
Ph.D. in Art History in hand. Significant publication record appropriate to rank, and evidence of ongoing research. Preference for at least one year of teaching experience beyond graduate assistantships.
VACCINE REQUIREMENT
Candidates will be required to provide proof of being fully vaccinated against COVID-19 upon commencing employment. Exemption (medical or religious) requests to this requirement will be considered in accordance with applicable law. Being fully vaccinated is defined for this purpose as being at least two weeks past their final dose of an authorized COVID-19 vaccine regimen. Final candidates must be fully vaccinated as of their first day of employment.
COMPENSATION
CUNY offers faculty a competitive compensation and benefits package covering health insurance, pension and retirement benefits, paid parental leave, and savings programs. We also provide mentoring and support for research, scholarship, and publication as part of our commitment to ongoing faculty professional development.
Assistant Professor: $52,267 - $99,532
Associate Professor: $67,784 - $117,805
Full Professor: $83,878 - $141,858
HOW TO APPLY
Applications must be submitted online by accessing the CUNY Portal on City University of New York job website www.cuny.edu/employment. To search for this vacancy, click on SEARCH ALL POSTINGS and in SEARCH JOBS field, enter the Job Opening ID number 26129
Click on the ""APPLY NOW"" button and follow the application instructions. Current users of the site should access their established accounts; new users should follow the instructions to set up an account.
Please have your documents available to attach into the application before you begin. Note, the required material must be uploaded as ONE document under CV/ Resume (do not upload individual files for a cover letter, references, etc.). The document must be in .doc, .docx, .pdf, .rtf, or text format- and name of file should not exceed ten (10) characters â€“ also DO NOT USE SYMBOLS (such as accents (eÌ, eÌ€, (aÌ‚, iÌ‚ or oÌ‚), nÌƒ, uÌˆ, iÌˆ , â€“, _ or cÌ§)).
Incomplete applications will not be considered.
Please include:

Cover Letter and/ or Statement of scholarly interests
Curriculum Vitae/ Resume
Names and contact information of 3 references
Upload all documents as ONE single file-- PDF format preferred
CLOSING DATE
The search will remain open until the position is filled. The committee will begin reviewing complete applications on February 17, 2023. Applications submitted after the deadline will only be considered if the position/s remain open after initial round.
JOB SEARCH CATEGORY
CUNY Job Posting: Faculty
EQUAL EMPLOYMENT OPPORTUNITY
CUNY encourages people with disabilities, minorities, veterans and women to apply. At CUNY, Italian Americans are also included among our protected groups. Applicants and employees will not be discriminated against on the basis of any legally protected category, including sexual orientation or gender identity. EEO/AA/Vet/Disability Employer.

",1
2022,Early Modern / Renaissance / Eighteenth & Nineteenth Century Art,Early Modern / Renaissance Art,"non_tt, vap, assistant_prof, non_tt, vap, assistant_prof",FALSE,vap,Oberlin College Visiting Assistant Professor of Early Modern Art History,"Oberlin College Visiting Assistant Professor of Early Modern Art History
Job Summary The Art History Department at Oberlin College invites applications for a full-time non-continuing faculty position in the College of Arts and Sciences. Appointment to this position will be for a term of one year (two semesters), beginning fall 2023, and will carry the rank of Visiting Assistant Professor.
Founded in 1833, Oberlin is a private four-year, selective liberal arts college near Cleveland, Ohio and is also home to an outstanding Conservatory of Music. Together, the two divisions enroll approximately 2900 students. Oberlin College was the first college in the US to make interracial education and co-education central to its mission. The College continues to view a diverse, equitable and inclusive educational environment as essential to the excellence of its academic program. Among liberal arts colleges, Oberlin is a national leader in successfully placing graduates into Ph.D. programs.
About The successful hire in Early Modern Art History will be joining a department committed to diversity in the design of our curriculum and in the teaching of our various subfields. A specialist in this area will allow us to continue our efforts to diversify our curriculum and to reach a more diverse student body. We seek a scholar who will help us expand our geographic and methodological coverage, forge connections to other departments and programs, and develop a research portfolio while at Oberlin.
The Art History Department benefits from its close curricular proximity to the Studio Art Department, as well as the presence of the exemplary collection of the Allen Memorial Art Museum. The Allen includes a celebrated collection of early modern European art and a growing collection of Colonial Latin American art, set within the context of a universal survey museum. In addition, we have an excellent Art Library. Oberlin is also close to major art museums in Cleveland and Toledo. For information about Art History at Oberlin, see: https://www.oberlin.edu/arts-and-sciences/departments/art-history
Responsibilities The incumbent will teach five courses. Two courses will be at the introductory level and focus on western art, the remaining three will focus on the early modern period (two at the intermediate level and one at the advanced seminar level). Candidates are asked to offer broad geographic and temporal coverage in their introductory courses, which will focus on western art (including cross-cultural engagements). Courses at the intermediate- and upper-level should offer different thematic treatments in any subfield/s in early modern art. Coverage of Europe is expected but we welcome applicants with a research specialization in the arts of early modern Europe and Colonial Latin America, and/or connections between early modern Europe and the wider world, and whose courses cover a broad geographical area (i.e. not only Europe) and cross-cultural engagements.
Qualifications Among the qualifications required for appointment is the Ph.D. degree (in hand or expected by first semester of academic year 2023). Candidates must demonstrate interest and potential excellence in undergraduate teaching. Successful teaching experience at the college level is desirable. Oberlin College is committed to student and faculty diversity, equity and inclusion. The incumbent will bring understanding of or experience working with underrepresented and diverse academic populations. Oberlin is especially interested in candidates who can contribute to the excellence and diversity of the academic community through their research, teaching, and service. Oberlin recruits, employs, trains, compensates, and promotes regardless of race, religion, color, national origin, gender, gender identity, sexual orientation, disability, age, veteranâ€™s status, and/or other protected status as required by applicable law.
Compensation Within the range established for this position, salary will be commensurate with qualifications and experience and includes an excellent benefits package.
Application Procedures To apply, candidates should visit the online application site found at https://jobs.oberlin.edu. A complete application comprises: 1) a Cover Letter describing your teaching, scholarship, and mentorship, and detailing plans for supporting an inclusive learning environment; 2) a Curriculum Vitae; 3) a graduate academic transcript; and 4) Letters of reference from three recommenders.* All application materials must be submitted electronically through Oberlin College and Conservatoryâ€™s online application process at: https://jobs.oberlin.edu/postings/13379.
Special Instructions *By providing three letters of reference, you agree that we may contact your letter writers. Review of applications will begin on January 31, 2023, and will continue until the position is filled.
Completed applications received by the January 31 deadline will be guaranteed full consideration. Questions about the position can be addressed to: Erik.Inglis@oberlin.edu, incoming Chair of Art History, at 440-775-8554. Within the range established for this position, salary will be commensurate with qualifications and experience and includes an excellent benefits package.
Deadline: January 31, 2023.

",1
2022,Early Modern / Renaissance / Eighteenth & Nineteenth Century Art,Early Modern / Renaissance Art,"associate_prof, tt, associate_prof",TRUE,associate_prof,"University of Delaware: Assistant/Associate Professor, Department of Art History (Early Modern European Art)","University of Delaware: Assistant/Associate Professor, Department of Art History (Early Modern European Art)
The Department of Art History in the College of Arts and Sciences invites applications for a full-time, tenure-track position in Early Modern European Art (ca. 1400-1750) at the rank of Assistant or Associate Professor beginning in September 2023.
We especially welcome candidates whose research situates early modern European art within global contexts of trade, print culture, migration, diaspora, empire, and colonialism. Specialties might include technical art history, curatorial studies, intersections between art and science, art and the environment, art theory and practice, art as a system of knowledge, and Islamic art. This position will complement our current strengths in the early modern Iberian world and the Americas and strengthen collaborative work with other units on the University of Delaware campus. The Art History Department encourages historical rigor, methodological pluralism, and interdisciplinary dialogue, and is committed to the core values of diversity, equity, and inclusion. We seek collaborative scholars, teachers, and mentors who aim to be leaders in their field.
Deadline: December 1, 2022
Jan 20 - Has anyone heard anything about this job?

",1
2022,Early Modern / Renaissance / Eighteenth & Nineteenth Century Art,Early Modern / Renaissance Art,"tt, assistant_prof",TRUE,assistant_prof,"University of Illinois, Urbana-Champaign: Medieval and/or Early Modern (c. 400-1700)","University of Illinois, Urbana-Champaign: Medieval and/or Early Modern (c. 400-1700)
The Art History Program in the School of Art & Design at the University of Illinois at Urbana-Champaign invites applications for a full-time, tenure-track position at the rank of Assistant Professor of Art History (Medieval and/or Early Modern) beginning August 16, 2023.
The qualified candidate will demonstrate research expertise in the art and visual cultures in any of the periods from the early medieval through the late seventeenth century (circa 400-1700). The geographic areas of specialization are open, with a preference for global approaches. The University of Illinois is committed to supporting research projects and teaching practices that support just, equitable, and sustainable communities. A Ph.D. in Art History or a related discipline by the start of the appointment is required.
Deadline for applications: Oct. 21, 2022
12/9, 12, 13 Prelim interviews held 
Campus visits scheduled. 
1/9 Interviewed but still not heard back ..? 

",0.5
2022,Byzantine / Medieval Art,Early Modern / Renaissance Art,"tt, assistant_prof",TRUE,assistant_prof,"University of Illinois, Urbana-Champaign: Medieval and/or Early Modern (c. 400-1700)","University of Illinois, Urbana-Champaign: Medieval and/or Early Modern (c. 400-1700)
The Art History Program in the School of Art & Design at the University of Illinois at Urbana-Champaign invites applications for a full-time, tenure-track position at the rank of Assistant Professor of Art History (Medieval and/or Early Modern) beginning August 16, 2023.
The qualified candidate will demonstrate research expertise in the art and visual cultures in any of the periods from the early medieval through the late seventeenth century (circa 400-1700). The geographic areas of specialization are open, with a preference for global approaches. The University of Illinois is committed to supporting research projects and teaching practices that support just, equitable, and sustainable communities. A Ph.D. in Art History or a related discipline by the start of the appointment is required.
Deadline for applications: Oct. 21, 2022
12/9, 12, 13 Prelim interviews held 
Campus visits scheduled. 
1/9 Interviewed but still not heard back ..? 

",0.5
2022,Early Modern / Renaissance / Eighteenth & Nineteenth Century Art,Eighteenth / Nineteenth Century Art,"assistant_prof, tt, assistant_prof, associate_prof",TRUE,"assistant_prof, associate_prof",New York University: Assistant Professorship in European art of the second half of the 19th century,"New York University: Assistant Professorship in European art of the second half of the 19th century
The Institute of Fine Arts of New York University invites applications for a tenure-track Assistant Professorship in European art of the second half of the 19th century.  Recently tenured Associate Professors will also be considered.  The Institute of Fine Arts is a graduate educational institution serving MA and PhD students in art history, archaeology, and fine art conservation. The course load is two courses per semester. The successful candidate will teach graduate seminars, colloquia and lectures, in addition to occasional teaching in NYUâ€™s undergraduate programs. Mentoring and advising MA and PhD students at the IFA within their field of expertise is a significant component of this position.  An understanding of transnational and transcultural exchanges, both within and beyond Europe, is especially welcome.  
Deadline: December 1, 2022
1/7/23: Has anyone heard anything? 
1/16/23: any updates? 
1/18/23: ditto! Anything, anyone? 
1/18/23: Nothing here. 
1/26/23: Still no news? 
2/1/23: Any developments? 
2/3/23: Nope, nothing here.  
2/4/23: Rejection received via email. They have 3 final candidates.  

",1
2022,Early Modern / Renaissance / Eighteenth & Nineteenth Century Art,Eighteenth / Nineteenth Century Art,tt,TRUE,open_rank,GOLDABELLE McCOMB FINN DISTINGUISHED CHAIR IN ART HISTORY,"GOLDABELLE McCOMB FINN DISTINGUISHED CHAIR IN ART HISTORY
The Department of Art History, Theory, and Criticism at the School of the Art Institute of Chicago (SAIC) invites historians of global nineteenth-century art and visual culture to apply for the position of the Goldabelle McComb Finn Distinguished Chair (tenure-track or tenured) in Art History, to begin in August of 2023. Salary is competitive with peer institutions and commensurate with quality of practice, scholarship and current academic research, extent of teaching experience, and current professional standing.
DEPARTMENT PROFILE
The Department of Art History, Theory, and Criticism, one of 23 departments at the school, is composed of fifteen full-time art historians specializing in modern and contemporary art and design. Together with 50 part-time faculty, the department currently offers 225 courses, and mentors 30 dedicated MA students in Modern and Contemporary Art History, undergraduate students pursuing a dedicated BA in Art History, and dual-degree graduate students earning an MA in Arts Administration and Policy in conjunction with their MA in Art History.
Further information about the department can be found at: https://www.saic.edu/academics/departments/art-history-theory-and-criticism
RESPONSIBILITIES
The successful candidate will contribute to the Department of Art History, Theory, and Criticismâ€™s MA and BA programs in Art History, providing undergraduate courses, graduate seminars, and masterâ€™s thesis supervision. The candidate will also be an active participant in the education of studio artists, designers, architects, and arts professionals at the MFA, MA, and BFA levels and will contribute to the vibrant and creative culture of a research-oriented department in a prestigious, interdisciplinary art school. This faculty position will play a role in the departmentâ€™s continued diversification of the intellectual conversation of the field of art and design history at SAIC. Full-time faculty participate in the SAIC community through ongoing curricular development, departmental administration, and school governance.
QUALIFICATIONS
The position is for a historian of global nineteenth-century art and visual culture. Ph.D. or ABD is required. Some teaching experience preferred for junior candidates. Senior candidates must show evidence of substantial teaching experience. Applicants must demonstrate a commitment to research, publication, and outstanding teaching. Preference will be given to scholars who utilize recent methodological tools for taking international relationships of power and colonialism into consideration. Evidence of on-going research and continued publication trajectory expected. A substantive record of scholarship is expected of senior candidates, as is the promise of continued publication and research output for all applicants.
The ideal candidate will contribute to the diversity of the School by bringing a perspective, way of thinking, and/or a unique set of experiences that expand the intellectual conversations in the field. We seek candidates with the knowledge and aptitude to teach and mentor students from diverse backgrounds, and who will create a positive, inventive, and productively critical learning environment. The successful candidate must be capable of performing administrative duties, and provide vision and direction as the department chair on a rotating basis.
APPLICATION PROCEDURES
On or before Monday, January 9, 2023, please submit application materials viahttp://SAICfaculty.slideroom.com. You will be asked to create an account after which time you may complete the application composed of fill-in fields and uploaded documents. You are encouraged to begin the application well before the deadline.
Complete the fields for educational background; current position; and contact information for three professional references.
Please convert all word documents into PDFs before uploading. Required files to upload include:

cover letter stating your interests and qualifications
resume or curriculum vitae
diversity statement
statement of teaching philosophy, including your thoughts on teaching to a diverse student body and creating an inclusive learning environment statement of research and practice
writing samples (not to exceed a combined maximum of 30 pages)
3 examples of course syllabi
QUESTIONS
Questions regarding the School and its open positions, application procedures, or the search process may be emailed to [[4. Please consult www.saic.edu for information on the School and its programs or https://www.saic.edu/about/work-at-saic for open positions and application procedures.
ABOUT SAIC
A leader in educating artists, designers, and scholars since 1866, the School of the Art Institute of Chicago (SAIC) offers undergraduate, graduate, and post-baccalaureate programs to students from across the globe. Located in the heart of Chicago, the School is one of the largest and oldest private schools of art and design in the country with programs reflecting current practices in art. SAIC's educational philosophy is built upon a transdisciplinary approach to art and design that provides unparalleled opportunities for students to develop their creative and critical abilities with renowned faculty who are leading practitioners in their fields. SAIC's resources include the Art Institute of Chicago and its Modern Wing, and numerous special collections and programming venues that provide students with exceptional exhibitions, screenings, lectures, and performances. The campus is located on Chicagoâ€™s magnificent lakefront amid the cityâ€™s cultural and architectural treasures.
-1/24: any updates?
2-1: Anything?
2/3: Request for Zoom interview on 2/2/2023

",1
